23,2,306.67,0.0,398.3,113.89,1,1,1.0
23,3,97.36,0.0,217.33999999999997,62.52,1,1,1.0
24,5,36.7,218.02,218.39999999999998,150.87999999999997,1,1,1.0
24,4,402.8,94.01,199.90000000000003,85.08999999999999,1,1,1.0
24,2,306.67,0.0,398.3,113.89,1,1,1.0
24,3,97.36,0.0,217.33999999999997,62.52,1,1,1.0
25,5,60.3,227.2,234.09999999999997,159.60000000000002,1,1,1.0
25,4,378.35,90.71,195.14999999999998,81.49,1,1,1.0
25,2,306.67,0.0,398.3,113.89,1,1,1.0
25,3,97.36,0.0,217.33999999999997,62.52,1,1,1.0
26,5,86.0,236.2,251.0,172.7,1,1,1.0
26,4,350.9,87.26,190.0,78.43999999999998,1,1,1.0
26,2,306.67,0.0,398.3,113.89,1,1,1.0
26,3,97.36,0.0,217.33999999999997,62.52,1,1,1.0
27,5,115.91,249.0,272.09000000000003,184.10000000000002,1,1,1.0
27,4,332.44,81.8,177.95999999999998,77.60000000000001,1,1,1.0
27,2,306.67,0.0,398.3,113.89,1,1,1.0
27,3,97.36,0.0,217.33999999999997,62.52,1,1,1.0
28,5,145.12,261.8,292.28,197.39999999999998,1,1,1.0
28,4,310.0,78.6,172.5,75.6,1,1,1.0
28,2,306.67,0.0,398.3,113.89,1,1,1.0
28,3,97.36,0.0,217.33999999999997,62.52,1,1,1.0
29,5,174.33,274.6,318.37,213.39999999999998,1,1,1.0
29,4,287.4,75.4,168.10000000000002,73.9,1,1,1.0
29,6,915.06,179.35,44.940000000000055,73.17000000000002,1,1,1.0
29,2,306.67,0.0,398.3,113.89,1,1,1.0
29,3,97.36,0.0,217.33999999999997,62.52,1,1,1.0
30,5,217.82,291.39,338.88000000000005,228.51,1,1,1.0
30,4,268.72,70.36,162.79999999999995,72.17,1,1,1.0
30,6,863.73,168.99,96.26999999999998,75.23999999999998,1,1,1.0
30,2,306.67,0.0,398.3,113.89,1,1,1.0
30,3,97.36,0.0,217.33999999999997,62.52,1,1,1.0
31,5,250.9,307.3,370.4,232.7,1,1,1.0
31,4,251.41,66.74,157.50000000000003,70.42999999999999,1,1,1.0
31,6,813.61,159.1,146.39,82.5,1,1,1.0
31,2,306.67,0.0,398.3,113.89,1,1,1.0
31,3,97.36,0.0,217.33999999999997,62.52,1,1,1.0
32,5,298.4,328.3,389.4,211.7,1,1,1.0
32,4,232.39,64.11,152.21000000000004,68.7,1,1,1.0
32,6,770.9,139.6,189.10000000000002,115.5,1,1,1.0
32,2,306.67,0.0,398.3,113.89,1,1,1.0
32,3,97.36,0.0,217.33999999999997,62.52,1,1,1.0
33,5,353.15,349.33,408.05000000000007,190.67000000000002,1,1,1.0
33,4,216.0,60.68,145.63,66.97,1,1,1.0
33,6,727.7,129.8,232.29999999999995,112.69999999999999,1,1,1.0
33,2,306.67,0.0,398.3,113.89,1,1,1.0
33,3,97.36,0.0,217.33999999999997,62.52,1,1,1.0
34,5,407.91,370.36,406.38999999999993,169.64,1,1,1.0
34,4,199.6,58.7,140.97,65.24,1,1,1.0
34,6,686.4,122.82,255.20000000000005,107.78,1,1,1.0
34,2,306.67,0.0,398.3,113.89,1,1,1.0
34,3,97.36,0.0,217.33999999999997,62.52,1,1,1.0
35,5,481.17,397.22,381.7,142.77999999999997,1,1,1.0
35,4,184.52,56.2,136.31999999999996,63.5,1,1,1.0
35,6,651.36,115.83,241.64,105.01,1,1,1.0
35,2,306.67,0.0,398.3,113.89,1,1,1.0
35,3,97.36,0.0,217.33999999999997,62.52,1,1,1.0
36,5,554.44,424.08,356.9899999999999,115.92000000000002,1,1,1.0
36,4,169.2,54.07,133.11,62.37,1,1,1.0
36,6,611.46,107.63,233.44999999999993,102.23000000000002,1,1,1.0
36,2,306.67,0.0,398.3,113.89,1,1,1.0
36,3,97.36,0.0,217.33999999999997,62.52,1,1,1.0
37,5,627.71,450.95,332.28999999999996,89.05000000000001,1,1,1.0
37,4,154.94,51.68,129.89,61.24,1,1,1.0
37,6,578.04,101.06,223.76,99.44999999999999,1,1,1.0
37,2,306.67,0.0,398.3,113.89,1,1,1.0
37,3,97.36,0.0,217.33999999999997,62.52,1,1,1.0
38,5,781.57,492.47,178.42999999999995,47.52999999999997,1,1,1.0
38,4,138.76,49.06,126.69,60.11,1,1,1.0
38,6,544.62,94.48,214.48000000000002,96.67999999999999,1,1,1.0
38,2,306.67,0.0,398.3,113.89,1,1,1.0
38,3,97.36,0.0,217.33999999999997,62.52,1,1,1.0
39,5,866.64,522.99,93.36000000000001,17.00999999999999,1,1,1.0
39,4,126.53,46.78,123.47999999999999,58.97,1,1,1.0
39,6,511.2,87.9,208.3,93.9,1,1,1.0
39,2,306.67,0.0,398.3,113.89,1,1,1.0
39,3,97.36,0.0,217.33999999999997,62.52,1,1,1.0
40,4,113.29,44.27,120.27,57.85,1,1,1.0
40,6,481.1,81.94,199.44999999999993,91.64000000000001,1,1,1.0
40,2,306.67,0.0,398.3,113.89,1,1,1.0
40,3,97.36,0.0,217.33999999999997,62.52,1,1,1.0
41,4,100.57,41.61,117.07,56.709999999999994,1,1,1.0
41,6,450.61,78.35,193.69999999999993,86.65,1,1,1.0
41,2,306.67,0.0,398.3,113.89,1,1,1.0
41,3,97.36,0.0,217.33999999999997,62.52,1,1,1.0
42,4,87.86,39.68,113.85000000000001,55.580000000000005,1,1,1.0
42,6,424.2,73.54,186.15000000000003,84.65999999999998,1,1,1.0
42,2,306.67,0.0,398.3,113.89,1,1,1.0
42,3,97.36,0.0,217.33999999999997,62.52,1,1,1.0
43,4,75.58,37.83,111.92,54.44,1,1,1.0
43,6,395.78,70.12,180.64999999999998,81.28,1,1,1.0
43,2,306.67,0.0,398.3,113.89,1,1,1.0
43,3,97.36,0.0,217.33999999999997,62.52,1,1,1.0
44,4,64.75,36.11,108.82,53.31,1,1,1.0
44,6,371.6,65.18,171.77999999999997,79.62,1,1,1.0
44,2,306.67,0.0,398.3,113.89,1,1,1.0
44,3,97.36,0.0,217.33999999999997,62.52,1,1,1.0
45,4,54.97,34.92,104.22999999999999,52.17999999999999,1,1,1.0
45,6,349.57,62.06,165.43,77.96000000000001,1,1,1.0
45,2,306.67,0.0,398.3,113.89,1,1,1.0
45,3,97.36,0.0,217.33999999999997,62.52,1,1,1.0
46,4,47.12,32.93,99.81,51.699999999999996,1,1,1.0
46,6,327.53,58.95,159.17000000000002,76.29,1,1,1.0
46,2,306.67,0.0,398.3,113.89,1,1,1.0
46,3,97.36,0.0,217.33999999999997,62.52,1,1,1.0
47,4,39.27,30.94,95.39999999999998,51.22,1,1,1.0
47,6,305.49,55.83,155.33999999999997,74.63000000000001,1,1,1.0
47,2,306.67,0.0,398.3,113.89,1,1,1.0
47,3,97.36,0.0,217.33999999999997,62.52,1,1,1.0
48,4,31.41,28.95,90.99000000000001,50.739999999999995,1,1,1.0
48,6,283.46,52.72,151.51000000000005,72.96000000000001,1,1,1.0
48,2,306.67,0.0,398.3,113.89,1,1,1.0
48,3,97.36,0.0,217.33999999999997,62.52,1,1,1.0
49,4,23.56,26.96,87.81,50.24999999999999,1,1,1.0
49,6,261.42,49.6,147.68,71.30000000000001,1,1,1.0
49,2,306.67,0.0,398.3,113.89,1,1,1.0
49,3,97.36,0.0,217.33999999999997,62.52,1,1,1.0
50,4,15.71,24.97,84.62,49.769999999999996,1,1,1.0
50,6,244.31,47.12,142.44,69.82,1,1,1.0
50,2,306.67,0.0,398.3,113.89,1,1,1.0
50,3,97.36,0.0,217.33999999999997,62.52,1,1,1.0
51,4,7.85,22.98,81.45,49.28999999999999,1,1,1.0
51,6,227.2,44.63,137.2,68.35,1,1,1.0
51,2,306.67,0.0,398.3,113.89,1,1,1.0
51,3,97.36,0.0,217.33999999999997,62.52,1,1,1.0
52,4,0.0,20.99,78.26,48.81,1,1,1.0
52,6,212.92,43.1,129.68000000000004,66.87,1,1,1.0
52,2,306.67,0.0,398.3,113.89,1,1,1.0
52,3,97.36,0.0,217.33999999999997,62.52,1,1,1.0
53,4,0.0,20.33,68.93,47.5,1,1,1.0
53,6,194.69,41.57,126.31,65.38999999999999,1,1,1.0
53,2,306.67,0.0,398.3,113.89,1,1,1.0
53,3,97.36,0.0,217.33999999999997,62.52,1,1,1.0
54,4,0.0,19.67,59.6,46.17999999999999,1,1,1.0
54,6,180.46,38.51,122.95000000000002,63.92000000000001,1,1,1.0
54,2,306.67,0.0,398.3,113.89,1,1,1.0
54,3,97.36,0.0,217.33999999999997,62.52,1,1,1.0
55,4,0.0,19.02,50.27,44.86,1,1,1.0
55,6,165.74,37.28,119.58999999999997,62.44,1,1,1.0
55,2,306.67,0.0,398.3,113.89,1,1,1.0
55,3,97.36,0.0,217.33999999999997,62.52,1,1,1.0
56,4,0.0,18.36,40.95,43.54,1,1,1.0
56,6,151.94,36.05,116.23000000000002,60.97,1,1,1.0
56,2,306.67,0.0,398.3,113.89,1,1,1.0
56,3,97.36,0.0,217.33999999999997,62.52,1,1,1.0
57,4,0.0,18.4,32.26,41.03,1,1,1.0
57,6,138.34,34.21,112.85999999999999,59.49,1,1,1.0
57,2,306.67,0.0,398.3,113.89,1,1,1.0
57,3,97.36,0.0,217.33999999999997,62.52,1,1,1.0
58,4,0.0,21.65,23.58,35.32,1,1,1.0
58,6,124.74,33.29,109.50000000000001,58.01,1,1,1.0
58,2,306.67,0.0,398.3,113.89,1,1,1.0
58,3,97.36,0.0,217.33999999999997,62.52,1,1,1.0
59,4,0.0,24.9,14.9,29.6,1,1,1.0
59,6,112.66,32.67,106.14000000000001,56.53,1,1,1.0
59,2,306.67,0.0,398.3,113.89,1,1,1.0
59,3,97.36,0.0,217.33999999999997,62.52,1,1,1.0
60,6,101.71,32.1,100.69000000000001,54.199999999999996,1,1,1.0
60,2,306.67,0.0,398.3,113.89,1,1,1.0
60,3,97.36,0.0,217.33999999999997,62.52,1,1,1.0
